00004391;00004410
00020720;00020738
000266;000292
0002987;0003007
0003256;0003273
00046465;00046485
0006411;0006435
0006650;0006678
0007442;0007470
000745;000762
000792;000808
00091969;00091993
0009811;0009831
00113;00129
0011851;0011878
00149812;00149837
001658;001689
00167939;00167966
00173588;00173612
00176841;00176860
002249;002267
0022964;0022988
00241982;00242013
00243564;00243590
00243774;00243801
002473;002493
0027173;0027203
0027251;0027278
0029567;0029595
003072;003094
003087;003112
003243;003272
0032612;0032629
0033130;0033153
003347;003363
00348590;00348608
003665;003692
00378696;00378722
00382301;00382327
0039087;0039117
00396103;00396131
00405549;00405565
00411082;00411103
00438773;00438793
004504;004528
00480281;00480298
004976;005004
0049882;0049904
005097;005118
00511518;00511540
00533478;00533499
00535935;00535959
0053597;0053614
005378;005396
0054043;0054070
0054982;0055003
0057848;0057878
00578601;00578629
00594348;00594369
00612297;00612325
0062299;0062324
00635404;00635420
00642895;00642926
0064929;0064945
00651012;00651040
006560795;006560822
006600;006631
0066016;0066036
0067166;0067183
006876;006899
0069656;0069677
006986;007003
0069880;0069896
00725497;00725525
00725896;00725917
00729145;00729162
0073080;0073096
007444;007470
007502;007526
0076766;0076788
0078094;0078115
00791559;00791579
00792721;00792743
007981;008007
00813481;00813512
00816687;00816713
0083823;0083849
0085479;0085500
0086614;0086640
008724;008753
00874191;00874217
008757;008788
0088032;0088058
0088241;0088264
00897707;00897729
0089850;0089870
00903270;00903291
0090353;0090372
009050;009079
0091433;0091464
0092573;0092593
00930303;00930325
0093159;0093175
009349;009378
0094142;0094164
0095383;0095408
009543;009560
00957126;00957153
0095736;0095763
00968223;00968239
01048821;01048850
0106536;0106558
0106975;0107001
010788297;010788324
0109325;0109345
011059;011082
0111210;0111231
01117;01142
0112394;0112418
01124744;01124760
0113128;0113145
01163250;01163279
01171933;01171949
0118111;0118141
01181420;01181446
01195807;01195827
0119594;0119611
0120455;0120477
0120977;0120996
012185;012214
0121993;0122012
0122061;0122091
0123047;0123072
01241674;01241692
01243862;01243883
012488122;012488144
012674412;012674433
0128193;0128212
012972653;012972680
012984446;012984475
01303753;01303769
0130630;0130658
01321303;01321327
0132313;0132335
013453;013471
01357127;01357156
013771;013800
0138344;0138368
013910;013931
01411377;01411399
01413049;01413070
0141310;0141328
014246844;014246872
0142827;0142857
014326;014348
0143739;0143765
01455666;01455695
0145829;0145855
01474944;01474966
014836;014861
01487529;01487560
0151242;0151269
0151788;0151815
0151841;0151866
01519789;01519818
0152584;0152615
01528213;01528233
01550606;01550624
0155145;0155169
01556425;01556445
01568901;01568927
01570951;01570975
0161517;0161542
01624143;01624165
016354101;016354119
01645264;01645284
0164694;0164720
0167306;0167331
01676731;01676750
0171041;0171070
0173224;0173253
01738106;01738134
0174336;0174357
017653479;017653509
01770063;01770092
0177571;0177592
0177671;0177688
017832;017857
0184223;0184248
01848321;01848343
01853037;01853057
0187180;0187199
01908371;01908392
0191115;0191139
01911383;01911400
0191515;0191544
0191714;0191740
019836183;019836207
0198592;0198616
0198771;0198802
0199198;0199222
02004700;02004727
02011986;02012013
0203274;0203290
020365;020382
0204693;0204721
020517256;020517281
02058854;02058875
02060968;02060996
0207529;0207558
020892501;020892518
02090922;02090948
021062;021079
02110237;02110254
021106;021137
021554063;021554094
02171997;02172022
02196401;02196426
02199225;02199248
0220614;0220633
0221298;0221322
0221340;0221370
022330;022360
0224162;0224187
02249672;02249693
0225717;0225737
02266375;02266401
0231657;0231682
02343533;02343553
02347114;02347144
023675;023692
0237268;0237297
02379383;02379407
023863;023892
024114862;024114890
0241604;0241635
024212827;024212852
02421572;02421590
02427;02443
024321035;024321057
02432673;02432689
0243725;0243753
0243833;0243862
024498;024528
02450151;02450167
0248201;0248220
0248551;0248567
025093;025119
02514741;02514768
0251943;0251970
025239;025270
02534282;02534303
02546397;02546420
0254913;0254932
0254971;0254990
0256281;0256300
02567794;02567825
02575160;02575185
0257790;0257810
02578918;02578947
025893;025916
02591234;02591253
025918;025945
0262091;0262115
0262239;0262265
02625408;02625435
02656;02683
0267364;0267384
02695605;02695625
0271025;0271050
0272304;0272332
0274024;0274052
027689;027706
0276992;0277014
0277004;0277026
02774514;02774532
0277917;0277937
0278968;0278996
02819891;02819910
028206;028229
02823626;02823645
0282940;0282959
028312;028337
0283245;0283263
02850712;02850733
0285200;0285231
028778418;028778440
028805;028823
02929236;02929254
0294129;0294158
0294553;0294573
0297490;0297514
0297674;0297698
0301254;0301277
030145;030173
0301622;0301650
03026653;03026681
03045771;03045789
03049725;03049741
030724;030745
0307345;0307374
0307923;0307941
03088448;03088476
03094184;03094215
03098429;03098451
0314989;0315020
03153454;03153479
031614;031634
0316707;0316729
031806;031825
03184337;03184363
03195773;03195795
03223318;03223341
